transactionid,trade_time,total_price,house_id,agent_id
2.02E+11,20170219,1616,239213,12128
2.02E+11,20160821,480,139214,10460
2.02E+11,20160905,578,339215,10460
2.02E+11,20160908,265,839216,10343
2.02E+11,20160918,850,839217,10460
2.02E+11,20161014,572.8,939218,10460
2.02E+11,20170110,575,739219,12128
2.02E+11,20170114,798,539220,10460
2.02E+11,20170115,890,839221,10460
2.02E+11,20160717,605,139222,11589
2.02E+11,20160922,800,339223,10460
2.02E+11,20160928,660,739224,10460
2.02E+11,20160729,200,939225,11589
2.02E+11,20160806,718,939226,10343
2.02E+11,20160808,441,439227,12128
2.02E+11,20160822,820,339228,12128
2.02E+11,20160829,320,639229,12128
2.02E+11,20160924,640,739230,12128
2.02E+11,20160929,350,839231,12128
2.02E+11,20161206,646,939232,12128
2.02E+11,20160817,240,339233,10343
2.02E+11,20160817,190,239234,10460
2.02E+11,20160829,268,239235,10460
2.02E+11,20160918,466,239236,11589
2.02E+11,20160925,417,739237,11589
2.02E+11,20161110,550,739238,10343
2.02E+11,20161208,420,839239,10343
2.02E+11,20161212,598,939240,10460
2.02E+11,20161212,506,839241,10460
2.02E+11,20161214,440,439242,10706
2.02E+11,20160718,293,139243,11589
2.02E+11,20160826,228,939244,10460
2.02E+11,20160830,403,639245,10460
2.02E+11,20160825,435,839246,11589
2.02E+11,20160914,468,639247,12128
2.02E+11,20160926,450,139248,12128
2.02E+11,20160929,635,639249,12128
2.02E+11,20161008,445,939250,12128
2.02E+11,20161027,510,239251,12128
2.02E+11,20161109,525,939252,10706
2.02E+11,20160811,280,439253,11589
2.02E+11,20160812,580,139254,11589
2.02E+11,20160831,580,939255,10343
2.02E+11,20160912,462,139256,10460
2.02E+11,20160918,550,239257,10460
2.02E+11,20161105,515,639258,12128
2.02E+11,20160825,310,939259,10343
2.02E+11,20160830,160,839260,10460
2.02E+11,20160906,331,839261,10460
2.02E+11,20160907,350,939262,10460
2.02E+11,20160907,286,139263,10460
2.02E+11,20160908,259.5,339264,10460
2.02E+11,20160926,175,939265,10460
2.02E+11,20161027,333,839266,12128
2.02E+11,20161120,222,839267,10706
2.02E+11,20161023,468,639268,12128
2.02E+11,20161030,450,339269,10460
2.02E+11,20161031,556,339270,10460
2.02E+11,20160715,326,839271,11589
2.02E+11,20160716,343,139272,11589
2.02E+11,20160921,388,339273,10343
2.02E+11,20161006,362.5,339274,10460
2.02E+11,20161007,417,439275,10460
2.02E+11,20161113,434,439276,12128
2.02E+11,20161222,432,539277,12128
2.02E+11,20160804,220,739278,11589
2.02E+11,20160815,642,939279,11589
2.02E+11,20160815,440,139280,11589
2.02E+11,20160816,1050,739281,11589
2.02E+11,20160821,790,439282,10343
2.02E+11,20160826,1228,739283,10460
2.02E+11,20160829,250,339284,10460
2.02E+11,20160903,560,539285,10460
2.02E+11,20160906,230,239286,10460
2.02E+11,20161009,450,739287,12128
2.02E+11,20161025,430,839288,10706
2.02E+11,20160809,315,939289,11589
2.02E+11,20160817,420,339290,11589
2.02E+11,20160818,224,839291,11589
2.02E+11,20160824,405,839292,11589
2.02E+11,20160829,353,239293,10343
2.02E+11,20160829,244,939294,10343
2.02E+11,20160915,433,239295,10460
2.02E+11,20160918,445,239296,10460
2.02E+11,20160926,440,739297,10460
2.02E+11,20160927,370,839298,10460
2.02E+11,20160930,513,739299,10460
2.02E+11,20161007,355,839300,10460
2.02E+11,20161128,359,239301,12128
2.02E+11,20161215,282,339302,12128
2.02E+11,20161226,310,339303,12128
2.02E+11,20161228,510,139304,12128
2.02E+11,20161231,537,739305,12128
2.02E+11,20170118,490,339306,10706
2.02E+11,20160927,66,439307,12026
2.02E+11,20160930,78,439308,12026
2.02E+11,20160720,550,539309,12026
2.02E+11,20160720,535,739310,12026
2.02E+11,20160727,733,939311,12026
2.02E+11,20160730,535,539312,12026
2.02E+11,20160730,457,439313,12026
2.02E+11,20160731,560,439314,12026
2.02E+11,20160731,548,739315,12026
2.02E+11,20160731,456,139316,12026
2.02E+11,20160809,583,839317,12026
2.02E+11,20160812,464,139318,12026
2.02E+11,20160819,614,339319,12026
2.02E+11,20160820,475,139320,12026
2.02E+11,20160826,620,539321,12026
2.02E+11,20160829,590,739322,12026
2.02E+11,20160830,578,739323,12026
2.02E+11,20160830,482,239324,12026
2.02E+11,20160905,580,139325,12026
2.02E+11,20160913,507,939326,12026
2.02E+11,20160917,615,339327,12026
2.02E+11,20160918,495,539328,12026
2.02E+11,20160921,574,639329,12026
2.02E+11,20160921,557,939330,12026
2.02E+11,20160922,600,439331,12026
2.02E+11,20160922,630,739332,12026
2.02E+11,20160929,632,839333,12026
2.02E+11,20160930,500,839334,12026
2.02E+11,20161020,507.5,339335,11589
2.02E+11,20161026,502,539336,11589
2.02E+11,20161029,482.5,539337,11589
2.02E+11,20161211,675,939338,10460
2.02E+11,20161218,710,739339,10460
2.02E+11,20161222,636,939340,12128
2.02E+11,20161223,642,139341,12128
2.02E+11,20161226,521,139342,12128
2.02E+11,20161231,810,339343,10706
2.02E+11,20160829,225,639344,11589
2.02E+11,20160824,666,639345,11369
2.02E+11,20160904,480,539346,11369
2.02E+11,20160702,449,639347,11369
2.02E+11,20160703,314,339348,11369
2.02E+11,20160730,330,339349,11369
2.02E+11,20160808,395,939350,11369
2.02E+11,20161007,568,739351,11369
2.02E+11,20160628,158,639352,11369
2.02E+11,20160717,495,139353,11369
2.02E+11,20160705,166,839354,11369
2.02E+11,20160720,539,739355,11369
2.02E+11,20160728,305,939356,11369
2.02E+11,20160807,225,439357,11369
2.02E+11,20160808,228,439358,11369
2.02E+11,20160726,435,439359,11803
2.02E+11,20160923,480,339360,11803
2.02E+11,20160925,335.5,339361,11803
2.02E+11,20160926,828,439362,11803
2.02E+11,20160727,365,139363,11803
2.02E+11,20160822,320,239364,11803
2.02E+11,20160803,805,639365,11803
2.02E+11,20160808,1600,639366,11803
2.02E+11,20161109,1315,939367,11803
2.02E+11,20160703,588,539368,11803
2.02E+11,20160714,161.6,739369,11803
2.02E+11,20160822,540,239370,11803
2.02E+11,20160621,270.5,839371,11333
2.02E+11,20161016,351.5,139372,10094
2.02E+11,20161112,195.5,439373,10889
2.02E+11,20160904,340,239374,10094
2.02E+11,20160815,1095,839375,10094
2.02E+11,20160919,338,639376,11600
2.02E+11,20160923,340,739377,10651
2.02E+11,20160925,339,439378,11372
2.02E+11,20160916,410,339379,10583
2.02E+11,20160625,837,439380,11372
2.02E+11,20160830,1160,639381,11281
2.02E+11,20160831,740,739382,10250
2.02E+11,20160808,340,739383,11476
2.02E+11,20160822,370,939384,11476
2.02E+11,20160823,374,439385,11476
2.02E+11,20160827,420,639386,11476
2.02E+11,20160828,380,739387,10094
2.02E+11,20161106,387,939388,11320
2.02E+11,20160628,299,439389,10937
2.02E+11,20160711,200,839390,11320
2.02E+11,20160711,160,939391,10651
2.02E+11,20160731,258,539392,11818
2.02E+11,20160816,200,539393,10889
2.02E+11,20160724,378,839394,10273
2.02E+11,20160725,327,839395,11363
2.02E+11,20160812,308.5,439396,11363
2.02E+11,20160905,350,839397,10094
2.02E+11,20160912,479,739398,11117
2.02E+11,20160919,410,239399,10583
2.02E+11,20161115,425,939400,10937
2.02E+11,20161224,420,939401,11320
2.02E+11,20160626,590,939402,10583
2.02E+11,20160707,767,339403,11363
2.02E+11,20160722,525,439404,11363
2.02E+11,20160729,675,139405,10937
2.02E+11,20160730,820,539406,10937
2.02E+11,20160731,596.7,139407,11320
2.02E+11,20160813,620,439408,11320
2.02E+11,20160915,578,639409,11818
2.02E+11,20160916,798,339410,11372
2.02E+11,20160708,490,339411,11698
2.02E+11,20160924,459,739412,11281
2.02E+11,20160729,170,839413,10094
2.02E+11,20160626,210,539414,10094
2.02E+11,20160630,212,839415,10937
2.02E+11,20160707,178,739416,10651
2.02E+11,20160708,206,539417,11320
2.02E+11,20160710,205,139418,11320
2.02E+11,20160718,249,339419,10651
2.02E+11,20160724,230,739420,11818
2.02E+11,20160812,227,739421,11818
2.02E+11,20160816,247.5,539422,11281
2.02E+11,20160819,250,639423,11281
2.02E+11,20160827,295,639424,10889
2.02E+11,20160907,98,139425,10889
2.02E+11,20160915,315,339426,10889
2.02E+11,20160927,258,339427,10250
2.02E+11,20161002,255,439428,10250
2.02E+11,20161003,305,139429,10250
2.02E+11,20160711,217.5,739430,11600
2.02E+11,20160907,240,639431,11320
2.02E+11,20160810,395,639432,10937
2.02E+11,20161219,600,639433,10273
2.02E+11,20160720,494,639434,10273
2.02E+11,20160707,350,939435,11117
2.02E+11,20160727,499,439436,11600
2.02E+11,20160730,540,839437,11600
2.02E+11,20160805,373,139438,11600
2.02E+11,20160808,436,539439,11600
2.02E+11,20160808,274,439440,11600
2.02E+11,20160815,350,539441,11600
2.02E+11,20160815,279,839442,11600
2.02E+11,20160818,305,939443,11600
2.02E+11,20160820,428,839444,11600
2.02E+11,20160805,77,839445,11698
2.02E+11,20160828,78,139446,11363
2.02E+11,20160921,78,739447,10937
2.02E+11,20160926,95,239448,10937
2.02E+11,20161013,80,739449,11600
2.02E+11,20161014,126,239450,10651
2.02E+11,20161023,89.5,639451,10651
2.02E+11,20161025,80,539452,10651
2.02E+11,20161031,96,439453,10651
2.02E+11,20161119,90,239454,11372
2.02E+11,20161121,94,539455,11372
2.02E+11,20161123,94,839456,11372
2.02E+11,20161124,93,839457,11372
2.02E+11,20161130,96.5,139458,11372
2.02E+11,20161205,118,239459,11372
2.02E+11,20161225,96,239460,10889
2.02E+11,20170108,95,439461,10889
2.02E+11,20160617,237.8,439462,11698
2.02E+11,20160620,220.5,439463,11363
2.02E+11,20160626,253,739464,11363
2.02E+11,20160627,203,539465,10583
2.02E+11,20160628,189,539466,10583
2.02E+11,20160707,203,739467,10937
2.02E+11,20160707,205,639468,10273
2.02E+11,20160707,197.5,239469,10273
2.02E+11,20160710,170,839470,10651
2.02E+11,20160711,261,339471,11320
2.02E+11,20160711,230,439472,11320
2.02E+11,20160717,207,539473,10651
2.02E+11,20160721,210,239474,11818
2.02E+11,20160723,191,139475,11372
2.02E+11,20160727,230,239476,11372
2.02E+11,20160808,239,539477,11372
2.02E+11,20160808,249,339478,11372
2.02E+11,20160815,231,439479,11372
2.02E+11,20160818,244,139480,11372
2.02E+11,20160821,224.5,739481,11281
2.02E+11,20160824,246,539482,11281
2.02E+11,20160830,203,139483,10889
2.02E+11,20160831,251,539484,10889
2.02E+11,20160902,323,539485,10889
2.02E+11,20160903,280,839486,10889
2.02E+11,20160923,280,639487,10889
2.02E+11,20160926,249,739488,10889
2.02E+11,20160928,233,339489,10889
2.02E+11,20161012,131,639490,10889
2.02E+11,20161018,100,939491,10889
2.02E+11,20161105,242,339492,10889
2.02E+11,20161107,280,439493,10250
2.02E+11,20161118,336,339494,10250
2.02E+11,20161118,296,339495,10250
2.02E+11,20161121,285,639496,10250
2.02E+11,20161125,343,439497,10250
2.02E+11,20161209,348,739498,10250
2.02E+11,20161212,313.9,839499,10250
2.02E+11,20161212,290,939500,10250
2.02E+11,20161213,295,139501,10250
2.02E+11,20161226,330.5,639502,10250
2.02E+11,20160620,162.5,539503,11476
2.02E+11,20160624,164,939504,11315
2.02E+11,20160625,211,339505,11315
2.02E+11,20160627,165,639506,11315
2.02E+11,20160629,428,739507,11315
2.02E+11,20160630,316,139508,11315
2.02E+11,20160705,212,939509,11363
2.02E+11,20160706,349,739510,11363
2.02E+11,20160708,216,939511,11363
2.02E+11,20160709,334,439512,10094
2.02E+11,20160713,212.5,739513,10094
2.02E+11,20160714,215,539514,11117
2.02E+11,20160715,276,139515,10583
2.02E+11,20160725,229,839516,10583
2.02E+11,20160731,484,539517,10583
2.02E+11,20160803,279,839518,10583
2.02E+11,20160804,219,439519,10583
2.02E+11,20160807,211,139520,10583
2.02E+11,20160814,415,139521,10937
2.02E+11,20160814,360,839522,10937
2.02E+11,20160815,456,939523,10937
2.02E+11,20160827,310,239524,10273
2.02E+11,20160829,245,139525,10651
2.02E+11,20160916,258.6,439526,10651
2.02E+11,20160921,270,339527,11320
2.02E+11,20160922,543,839528,10651
2.02E+11,20160923,269,339529,11320
2.02E+11,20160925,275,439530,10651
2.02E+11,20160926,510,239531,10651
2.02E+11,20160929,410,139532,10651
2.02E+11,20161008,480,839533,11320
2.02E+11,20161008,268,739534,10651
2.02E+11,20161012,228,139535,11320
2.02E+11,20161013,340,239536,11372
2.02E+11,20161028,401,139537,11372
2.02E+11,20161028,397,339538,11372
2.02E+11,20161029,339.5,139539,11372
2.02E+11,20161109,330,339540,11372
2.02E+11,20161109,320,939541,11372
2.02E+11,20161121,290,339542,11281
2.02E+11,20161121,227,639543,11281
2.02E+11,20161218,570,839544,10250
2.02E+11,20161224,314.5,539545,10250
2.02E+11,20160720,206.6,839546,11281
2.02E+11,20160918,280,839547,11281
2.02E+11,20160725,143,439548,10583
2.02E+11,20160730,148,139549,10583
2.02E+11,20160615,455,239550,11476
2.02E+11,20160616,410,839551,11315
2.02E+11,20160619,368,539552,11698
2.02E+11,20160620,457,839553,11698
2.02E+11,20160620,360,939554,11698
2.02E+11,20160620,270,639555,11698
2.02E+11,20160626,320,239556,11117
2.02E+11,20160707,362,739557,11117
2.02E+11,20160710,458,939558,11117
2.02E+11,20160711,418,339559,10094
2.02E+11,20160711,404.1,439560,11117
2.02E+11,20160711,340,439561,11117
2.02E+11,20160711,293,739562,11117
2.02E+11,20160712,360,239563,11117
2.02E+11,20160718,420,839564,11117
2.02E+11,20160718,447,339565,11117
2.02E+11,20160721,428,339566,11117
2.02E+11,20160721,307,739567,11117
2.02E+11,20160725,395,339568,11117
2.02E+11,20160727,360,739569,11117
2.02E+11,20160727,323,539570,10273
2.02E+11,20160727,223.5,239571,10273
2.02E+11,20160728,420,739572,10273
2.02E+11,20160728,315,139573,10273
2.02E+11,20160729,353,439574,10273
2.02E+11,20160731,445.6,639575,10273
2.02E+11,20160731,385,139576,10273
2.02E+11,20160806,390,839577,10273
2.02E+11,20160808,246,739578,10273
2.02E+11,20160808,239,839579,10273
2.02E+11,20160810,402.5,339580,10273
2.02E+11,20160811,298,539581,10273
2.02E+11,20160812,243,339582,10273
2.02E+11,20160814,344,939583,11320
2.02E+11,20160814,308.5,939584,11320
2.02E+11,20160815,485,839585,10651
2.02E+11,20160815,402,339586,11320
2.02E+11,20160816,396,639587,11320
2.02E+11,20160816,287,139588,11320
2.02E+11,20160817,365,239589,11320
2.02E+11,20160817,275,239590,11320
2.02E+11,20160818,405,139591,11818
2.02E+11,20160818,429,639592,11818
2.02E+11,20160818,320,239593,11818
2.02E+11,20160822,328,339594,11818
2.02E+11,20160823,478,239595,11818
2.02E+11,20160823,327,839596,11818
2.02E+11,20160824,258,239597,11818
2.02E+11,20160824,495,839598,11818
2.02E+11,20160824,300,839599,11818
2.02E+11,20160825,490,239600,11818
2.02E+11,20160825,338,439601,11818
2.02E+11,20160825,300,339602,11818
2.02E+11,20160826,670,239603,11818
2.02E+11,20160826,365,839604,11818
2.02E+11,20160828,395,139605,11818
2.02E+11,20160828,248,439606,11818
2.02E+11,20160829,379,439607,11818
2.02E+11,20160829,358,839608,11818
2.02E+11,20160830,500,639609,11818
2.02E+11,20160831,364,539610,11818
2.02E+11,20160904,565,139611,11818
2.02E+11,20160906,335,839612,11818
2.02E+11,20160906,260,439613,11818
2.02E+11,20160907,368,539614,11818
2.02E+11,20160907,305,239615,11818
2.02E+11,20160908,509.5,639616,11818
2.02E+11,20160908,421,239617,11818
2.02E+11,20160912,447,139618,11372
2.02E+11,20160914,480,739619,11372
2.02E+11,20160915,522,739620,11372
2.02E+11,20160915,345,439621,11372
2.02E+11,20160918,385,839622,11372
2.02E+11,20160928,605,839623,11281
2.02E+11,20160928,535,939624,11281
2.02E+11,20160928,390,439625,11281
2.02E+11,20160929,700,539626,11281
2.02E+11,20160929,750,239627,11281
2.02E+11,20160929,595,439628,11281
2.02E+11,20160929,588,639629,11281
2.02E+11,20160930,435,539630,11281
2.02E+11,20161003,586,139631,11281
2.02E+11,20161004,414,239632,11281
2.02E+11,20161005,530,939633,11281
2.02E+11,20161005,593,339634,11281
2.02E+11,20161013,398,839635,11281
2.02E+11,20161018,320,739636,11281
2.02E+11,20161019,415,139637,11281
2.02E+11,20161024,558,239638,11281
2.02E+11,20161025,600,139639,11281
2.02E+11,20161029,423,939640,11281
2.02E+11,20161030,480,439641,11281
2.02E+11,20161105,630,239642,11281
2.02E+11,20161109,638,639643,11281
2.02E+11,20161111,430,939644,11281
2.02E+11,20161114,628,339645,11281
2.02E+11,20161206,639,339646,10889
2.02E+11,20161207,519,339647,10889
2.02E+11,20161208,530,339648,10889
2.02E+11,20161210,420,639649,10889
2.02E+11,20161213,406,839650,10889
2.02E+11,20161214,433,539651,10889
2.02E+11,20161216,565,839652,10889
2.02E+11,20161219,610,139653,10889
2.02E+11,20161220,555,139654,10250
2.02E+11,20161221,398,839655,10250
2.02E+11,20161221,365,739656,10250
2.02E+11,20161222,360,139657,10250
2.02E+11,20161226,386,839658,10250
2.02E+11,20161229,575,639659,10250
2.02E+11,20161231,492,639660,10250
2.02E+11,20170101,740,139661,10250
2.02E+11,20170102,427,739662,10250
2.02E+11,20170105,696,539663,10250
2.02E+11,20170107,470,439664,10250
2.02E+11,20170108,486,239665,10250
2.02E+11,20170110,325,839666,10250
2.02E+11,20170111,580,239667,10250
2.02E+11,20170112,529,539668,10250
2.02E+11,20170113,755,239669,10250
2.02E+11,20170115,600,139670,10250
2.02E+11,20170116,480,439671,10250
2.02E+11,20170116,402,239672,10250
2.02E+11,20170227,325,139673,11737
2.02E+11,20160813,405,339674,10355
2.02E+11,20160727,520,239675,12130
2.02E+11,20170213,1232,839676,11686
2.02E+11,20161219,450,639677,11968
2.02E+11,20160918,1300,939678,10251
2.02E+11,20160916,440,839679,11013
2.02E+11,20160808,844,439680,11361
2.02E+11,20160817,580,839681,11189
2.02E+11,20161228,430,739682,11189
2.02E+11,20160725,220,639683,11230
2.02E+11,20160806,276,339684,11230
2.02E+11,20160925,285,239685,11737
2.02E+11,20160923,372,539686,11968
2.02E+11,20160725,367,439687,10355
2.02E+11,20170104,475,539688,10159
2.02E+11,20160729,1810,439689,11189
2.02E+11,20160820,1192,439690,11189
2.02E+11,20161031,2036,839691,11737
2.02E+11,20160801,878,139692,10159
2.02E+11,20161029,948,939693,10251
2.02E+11,20160828,795,139694,10932
2.02E+11,20160920,1050,639695,10159
2.02E+11,20160912,370,139696,11015
2.02E+11,20160919,310,639697,11015
2.02E+11,20160814,855,739698,10355
2.02E+11,20160827,419,339699,12001
2.02E+11,20160913,528,239700,10251
2.02E+11,20170119,630,839701,11686
2.02E+11,20170223,670,539702,10251
2.02E+11,20160812,870,439703,10817
2.02E+11,20160815,636,839704,11686
2.02E+11,20160818,499,339705,11686
2.02E+11,20160908,595,539706,11015
2.02E+11,20160727,724.9,639707,10817
2.02E+11,20160731,730,839708,10817
2.02E+11,20160829,750,839709,11361
2.02E+11,20160831,888,539710,10159
2.02E+11,20160825,660,439711,11968
2.02E+11,20160829,622,639712,10817
2.02E+11,20160930,518,339713,11361
2.02E+11,20161109,598,539714,10159
2.02E+11,20160721,912,539715,11268
2.02E+11,20160731,610,339716,11686
2.02E+11,20161217,670,639717,12091
2.02E+11,20160619,1690,639718,11361
2.02E+11,20160827,1152,439719,12091
2.02E+11,20160907,2096,339720,12091
2.02E+11,20160922,1126,539721,12091
2.02E+11,20160930,870,639722,11189
2.02E+11,20161226,1185,839723,11015
2.02E+11,20160815,650,739724,12001
2.02E+11,20160909,1020,939725,11686
2.02E+11,20160828,360,639726,11737
2.02E+11,20160924,602,139727,11015
2.02E+11,20161026,400,239728,10251
2.02E+11,20160622,568,539729,11361
2.02E+11,20160712,1080,839730,11361
2.02E+11,20160731,500,939731,11015
2.02E+11,20160807,506,139732,11686
2.02E+11,20160623,460,339733,11268
2.02E+11,20160704,431,839734,11737
2.02E+11,20160719,439,739735,10251
2.02E+11,20160729,760,639736,10251
2.02E+11,20160803,120,639737,12130
2.02E+11,20160810,300,939738,11013
2.02E+11,20160902,206,439739,10817
2.02E+11,20161111,505,839740,10817
2.02E+11,20161218,355,539741,10251
2.02E+11,20161006,330,239742,11230
2.02E+11,20161012,456,139743,11230
2.02E+11,20161130,415,739744,11230
2.02E+11,20161211,482,939745,11361
2.02E+11,20161225,448,239746,11737
2.02E+11,20160829,505,939747,11361
2.02E+11,20160830,408,139748,11361
2.02E+11,20160910,1290,239749,10159
2.02E+11,20160726,695,939750,11189
2.02E+11,20160811,678,239751,11189
2.02E+11,20160825,482.5,539752,11686
2.02E+11,20160922,480,739753,11015
2.02E+11,20160926,648,439754,11015
2.02E+11,20160616,365,939755,10817
2.02E+11,20160712,391.8,839756,11686
2.02E+11,20160708,299,439757,11737
2.02E+11,20160712,594,239758,11737
2.02E+11,20160805,500,839759,10251
2.02E+11,20160825,348,739760,10251
2.02E+11,20160616,327,639761,11189
2.02E+11,20160712,945,939762,10932
2.02E+11,20160731,1230,539763,11686
2.02E+11,20160829,1100,439764,10159
2.02E+11,20160830,1600,739765,12091
2.02E+11,20161223,1078,739766,11015
2.02E+11,20160620,255,339767,12001
2.02E+11,20160630,280,339768,12130
2.02E+11,20160724,272,339769,10817
2.02E+11,20160813,357,539770,11737
2.02E+11,20160814,270,139771,11737
2.02E+11,20160828,348,139772,11737
2.02E+11,20160914,300,639773,10251
2.02E+11,20160926,345,839774,10251
2.02E+11,20161013,955,639775,10159
2.02E+11,20161118,843,639776,10159
2.02E+11,20170121,810,139777,11015
2.02E+11,20170211,1010,339778,11015
2.02E+11,20160712,498,539779,11015
2.02E+11,20160820,664,239780,10251
2.02E+11,20160713,250,339781,11013
2.02E+11,20160817,423,939782,11013
2.02E+11,20160821,428,239783,11013
2.02E+11,20160826,363,439784,11686
2.02E+11,20160831,380,839785,11686
2.02E+11,20160922,528,139786,11686
2.02E+11,20160928,335,539787,11686
2.02E+11,20161023,450,539788,11015
2.02E+11,20161122,445,139789,11015
2.02E+11,20160620,255,739790,11189
2.02E+11,20160727,320,239791,10817
2.02E+11,20160731,340,439792,11361
2.02E+11,20160812,458,139793,11361
2.02E+11,20160828,525,239794,10159
2.02E+11,20161226,460,639795,12091
2.02E+11,20161228,610,939796,12091
2.02E+11,20160823,340,239797,11013
2.02E+11,20160917,358,439798,11015
2.02E+11,20160928,550,739799,10251
2.02E+11,20161203,853.5,739800,10251
2.02E+11,20170118,1080,239801,10251
2.02E+11,20160626,652.5,339802,10932
2.02E+11,20160801,525,439803,12001
2.02E+11,20160911,630,839804,10251
2.02E+11,20160912,600,239805,10251
2.02E+11,20161021,920,539806,10251
2.02E+11,20160817,705,139807,12001
2.02E+11,20160919,525,639808,10251
2.02E+11,20160921,520,739809,10251
2.02E+11,20160722,1039,939810,11189
2.02E+11,20160827,800,639811,11015
2.02E+11,20160803,358,339812,11686
2.02E+11,20160808,355,939813,11686
2.02E+11,20160804,380,739814,10159
2.02E+11,20160827,380,539815,11737
2.02E+11,20160924,398,939816,11737
2.02E+11,20161110,650,739817,11737
2.02E+11,20161219,548,639818,12091
2.02E+11,20170102,457,839819,10251
2.02E+11,20170102,495,939820,10251
2.02E+11,20170115,502,139821,10251
2.02E+11,20160807,370,139822,12001
2.02E+11,20160821,620,739823,12001
2.02E+11,20160906,388,639824,12001
2.02E+11,20160916,593,239825,10159
2.02E+11,20160916,655,939826,11015
2.02E+11,20161023,490,939827,10251
2.02E+11,20160828,295,139828,11686
2.02E+11,20160816,335,239829,12091
2.02E+11,20160710,264,239830,12130
2.02E+11,20160720,229,139831,11230
2.02E+11,20160812,230,939832,11013
2.02E+11,20160918,520,439833,10817
2.02E+11,20161015,300,239834,12091
2.02E+11,20160701,309,839835,11268
2.02E+11,20160804,555,739836,11013
2.02E+11,20160805,684,239837,11013
2.02E+11,20160807,305.5,939838,11361
2.02E+11,20160808,328,539839,11737
2.02E+11,20160810,340,139840,10159
2.02E+11,20160813,514,739841,10159
2.02E+11,20160829,538,739842,10159
2.02E+11,20160831,744,239843,10159
2.02E+11,20160831,700,639844,10159
2.02E+11,20160904,524,639845,11737
2.02E+11,20160907,350,939846,12091
2.02E+11,20160912,650,139847,12091
2.02E+11,20160912,600,939848,12091
2.02E+11,20160912,520,839849,12091
2.02E+11,20161027,398,739850,11015
2.02E+11,20160825,237,839851,11013
2.02E+11,20160714,535,239852,11968
2.02E+11,20160620,506,739853,11230
2.02E+11,20160710,377,239854,11361
2.02E+11,20160815,360,139855,11015
2.02E+11,20160826,300,539856,12091
2.02E+11,20160619,420,939857,10932
2.02E+11,20160902,3300,139858,12012
2.02E+11,20160806,610,639859,11807
2.02E+11,20160627,1550,839860,12012
2.02E+11,20160804,980,239861,11807
2.02E+11,20160822,635,239862,11807
2.02E+11,20160620,581,239863,11640
2.02E+11,20160626,246,139864,11640
2.02E+11,20160628,293,439865,11640
2.02E+11,20160623,780,239866,11640
2.02E+11,20160803,495,139867,11640
2.02E+11,20160828,580,239868,11640
2.02E+11,20160731,280,739869,10666
2.02E+11,20161203,301,339870,11807
2.02E+11,20160823,366,339871,11442
2.02E+11,20160721,165,839872,12168
2.02E+11,20160727,174.5,239873,11442
2.02E+11,20160727,155.5,939874,11442
2.02E+11,20160829,611,639875,11640
2.02E+11,20160801,383,139876,11640
2.02E+11,20160926,618,739877,11442
2.02E+11,20161107,600,839878,11807
2.02E+11,20170210,925,839879,11442
2.02E+11,20160917,393,339880,11442
2.02E+11,20160708,260,839881,11442
2.02E+11,20160731,240,639882,11640
2.02E+11,20160731,174.5,339883,12168
2.02E+11,20160801,320.5,339884,12168
2.02E+11,20160808,120.8,539885,12168
2.02E+11,20160817,370,439886,12168
2.02E+11,20160823,185,439887,11442
2.02E+11,20160824,380,739888,11442
2.02E+11,20161129,395,939889,11442
2.02E+11,20160825,330,339890,12168
2.02E+11,20160831,340,539891,12168
2.02E+11,20160930,278,939892,11442
2.02E+11,20161004,420,939893,11807
2.02E+11,20161018,292,239894,11807
2.02E+11,20161019,263,839895,11807
2.02E+11,20160629,560,439896,10666
2.02E+11,20160630,585,239897,10666
2.02E+11,20160704,522,539898,10666
2.02E+11,20160710,515,239899,10666
2.02E+11,20160720,540,939900,12012
2.02E+11,20160721,536,539901,12012
2.02E+11,20160728,660,339902,12012
2.02E+11,20160729,718,439903,12012
2.02E+11,20160730,740,939904,12012
2.02E+11,20160731,528,639905,12012
2.02E+11,20160810,540,339906,12012
2.02E+11,20160816,548,939907,12012
2.02E+11,20160817,658,239908,12012
2.02E+11,20160914,680,639909,11442
2.02E+11,20160916,666,539910,11807
2.02E+11,20160918,659,239911,11807
2.02E+11,20160920,730,839912,11807
2.02E+11,20160922,660,839913,11807
2.02E+11,20160929,646,939914,11807
2.02E+11,20160929,668,139915,11807
2.02E+11,20160621,466,539916,11640
2.02E+11,20160625,535,339917,11640
2.02E+11,20160914,690,139918,11807
2.02E+11,20160627,313.8,339919,10666
2.02E+11,20160711,234,639920,12168
2.02E+11,20160713,264,839921,12168
2.02E+11,20160713,233,139922,12168
2.02E+11,20160713,223,839923,12168
2.02E+11,20160714,217.5,539924,12168
2.02E+11,20160717,229.5,139925,12168
2.02E+11,20160718,227.7,739926,12168
2.02E+11,20160824,268,639927,11442
2.02E+11,20160824,251,739928,11442
2.02E+11,20160826,365,739929,11442
2.02E+11,20170207,786,739930,11855
2.02E+11,20170224,720,639931,10629
2.02E+11,20160919,700,639932,11030
2.02E+11,20160731,456.5,539933,11826
2.02E+11,20160731,375,739934,11826
2.02E+11,20160808,387.5,539935,12141
2.02E+11,20160810,455,639936,11030
2.02E+11,20161112,472,339937,11855
2.02E+11,20160829,1100,539938,12113
2.02E+11,20160831,606,939939,11855
2.02E+11,20160630,920,239940,10629
