"r$house.id","r$square","house_type.id","buildingType","constructionTime","renovationCondition","floor","ladderRatio","as.character(r$cjxiaoqu)"
400449,93,2111,1,2010,4,21,0.158,"安贞里"
500450,42,1011,1,2010,1,21,0.158,"安贞里"
200451,85.89,2111,1,2009,4,21,0.2,"安贞里"
400452,65.15,1111,1,2010,4,21,0.158,"安贞里"
300453,42,1011,1,2010,3,21,0.158,"安贞里"
100454,90.66,2111,1,2009,4,21,0.2,"安贞里"
700455,69,1111,3,2009,4,18,0.25,"安贞里"
800456,91.59,2111,1,2010,4,21,0.158,"安贞里"
100457,61.03,1111,1,2009,1,21,0.2,"安贞里"
700458,122.15,3211,4,2003,4,6,0.5,"华严北里院"
400459,127.94,3212,4,2003,4,6,0.5,"华严北里院"
700460,90.04,2111,3,2013,4,34,0.5,"黄寺大街院"
900461,109.77,2212,1,2004,4,26,0.333,"阿尔法社区二期"
800462,77.6,3111,4,1989,3,6,0.333,"芍药居院"
800463,89.71,2111,4,2008,4,6,0.5,"龙跃苑三区"
700464,56.38,1111,3,2010,4,10,0.2,"光熙门北里"
500465,87.4,2111,3,2012,4,15,0.333,"惠新里小区"
300466,88,2211,3,2012,4,14,0.333,"惠新里小区"
800467,85.46,2111,3,2012,4,13,0.333,"惠新里小区"
900468,93.8,3212,3,1999,4,14,0.222,"柳芳南里"
400469,41.6,1111,3,1993,1,14,1,"柳芳南里"
100470,80,3111,3,1997,3,16,0.143,"安华西里一区"
100471,74.38,2111,4,1995,4,6,0.333,"安华西里一区"
500472,52.79,2111,4,1995,3,6,0.333,"安华西里一区"
100473,46,1111,4,1993,3,6,0.25,"安华西里一区"
100474,60,2111,4,1995,4,6,0.333,"安华西里一区"
300475,51.32,2111,4,1995,4,6,0.333,"安华西里一区"
300476,46,1111,4,1995,3,6,0.333,"安华西里一区"
600477,60.3,2111,4,1995,3,6,0.333,"安华西里一区"
700478,55.96,2111,4,1995,4,6,0.5,"安华西里一区"
300479,81.97,3111,1,1997,3,20,0.25,"安华西里一区"
600480,55.34,1211,4,1993,4,6,0.5,"安华西里一区"
600481,55.1,1111,4,1995,1,6,0.167,"安华西里一区"
100482,67,2111,4,1995,2,6,0.25,"安华西里一区"
100483,52.79,2111,4,1995,4,6,0.333,"安华西里一区"
900484,80.11,3111,4,1995,3,16,0.158,"安华西里一区"
700485,46,1111,4,1995,3,16,0.158,"安华西里一区"
400486,46.67,1111,4,1995,1,16,0.158,"安华西里一区"
200487,62.11,2111,4,1993,4,6,0.25,"安华西里一区"
600488,46.12,1111,4,1995,3,16,0.158,"安华西里一区"
800489,94.24,3111,3,1997,4,16,0.167,"安华西里一区"
100490,58.7,2111,4,1995,3,6,0.5,"安华西里一区"
900491,58.92,2111,4,1995,3,6,0.5,"安华西里一区"
700492,63.55,2111,4,1993,4,6,0.25,"安华西里一区"
100493,46.12,1111,4,1995,3,16,0.158,"安华西里一区"
400494,45.86,1111,1,1995,3,16,0.154,"安华西里一区"
300495,44.26,1111,4,1995,4,6,0.25,"安华西里一区"
400496,39.06,1011,4,1995,1,6,0.333,"安华西里一区"
300497,46,1111,1,1995,3,16,0.154,"安华西里一区"
200498,157.24,3212,4,2010,4,9,0.5,"华严北里小区"
600499,55,1011,3,2011,4,9,0.098,"华严北里小区"
500500,69,2111,4,1996,4,6,0.333,"花家地南里"
700501,89.87,3111,3,2010,4,22,0.5,"安慧里二区"
100502,55.08,1111,1,2001,3,18,0.2,"天通苑东三区"
200503,45.58,1011,1,2008,1,23,0.2,"车道沟南里"
600504,120.37,3212,1,1998,4,26,0.25,"安贞西里"
700505,88.66,3111,1,1997,4,26,0.25,"安贞西里"
200506,97,3111,1,1997,3,26,0.25,"安贞西里"
600507,92.25,2111,1,1997,4,26,0.25,"安贞西里"
200508,83.53,2211,1,1997,4,30,0.25,"安贞西里"
400509,125.33,3211,3,1997,4,20,0.25,"安贞西里"
700510,96.47,3111,1,1997,4,26,0.25,"安贞西里"
900511,127.3,2112,1,1999,1,26,0.375,"安贞西里"
200512,131.13,3212,1,1997,4,26,0.25,"安贞西里"
100513,94.73,2111,1,1997,4,30,0.25,"安贞西里"
900514,96.74,3211,1,1997,4,26,0.25,"安贞西里"
800515,128.54,3211,1,1998,3,30,0.25,"安贞西里"
400516,86.15,2111,1,1997,2,26,0.375,"安贞西里"
100517,86.8,3211,1,1997,4,30,0.25,"安贞西里"
700518,91.3,2211,1,1997,4,26,0.25,"安贞西里"
200519,83.53,2211,1,1997,4,30,0.25,"安贞西里"
100520,129.75,3211,1,1997,4,30,0.25,"安贞西里"
700521,122.42,3212,1,1997,4,30,0.25,"安贞西里"
900522,96.04,3111,1,1997,4,30,0.25,"安贞西里"
700523,106.53,2211,1,1998,3,30,0.25,"安贞西里"
600524,105.71,2211,1,1997,4,26,0.25,"安贞西里"
900525,91.62,2111,3,1997,4,27,0.3,"安贞西里"
500526,132,3212,3,1997,4,27,0.2,"安贞西里"
600527,105.93,2111,1,1998,4,26,0.375,"安贞西里"
800528,112.09,2111,3,1997,3,20,0.5,"安贞西里"
500529,90.96,2211,1,1998,4,30,0.25,"安贞西里"
900530,85.78,2111,1,1997,4,30,0.375,"安贞西里"
200531,101.94,2111,3,1997,4,20,0.25,"安贞西里"
600532,106.53,2211,1,1998,4,30,0.25,"安贞西里"
300533,58.99,1111,3,1997,3,27,0.3,"安贞西里"
400534,131.43,3212,1,1998,1,30,0.25,"安贞西里"
300535,132.49,3212,3,1997,4,27,0.3,"安贞西里"
100536,126.67,3111,1,1997,3,26,0.25,"安贞西里"
700537,89.42,2111,1,1998,4,30,0.25,"安贞西里"
700538,127.3,2212,1,1999,4,26,0.375,"安贞西里"
200539,91.77,2111,1,1997,3,30,0.25,"安贞西里"
900540,97.6,3111,1,1998,1,26,0.25,"安贞西里"
900541,97.29,2111,3,1997,4,27,0.3,"安贞西里"
400542,92,2111,1,1997,4,30,0.25,"安贞西里"
300543,127.01,3111,1,1997,3,26,0.25,"安贞西里"
800544,125.55,3112,3,1997,1,20,0.25,"安贞西里"
700545,97.29,2211,3,1997,4,27,0.3,"安贞西里"
200546,105.71,2211,1,1997,1,26,0.25,"安贞西里"
200547,133.52,4112,1,1998,1,26,0.25,"安贞西里"
300548,109.89,3211,1,1997,3,30,0.25,"安贞西里"
700549,89.41,2111,1,1997,1,26,0.25,"安贞西里"
900550,105.71,2111,1,1997,3,26,0.25,"安贞西里"
500551,89.12,2111,1,1997,4,26,0.25,"安贞西里"
200552,108.17,2211,1,1998,3,26,0.25,"安贞西里"
700553,102.87,2111,3,1997,4,20,0.25,"安贞西里"
300554,58.13,2111,4,1992,3,6,0.125,"福景苑"
800555,54,2111,4,1980,3,6,0.5,"花虎沟院"
600556,57.65,2111,4,1988,3,6,0.333,"澳景花庭"
700557,58.3,1111,4,1998,4,5,0.25,"东方郁金香"
600558,134.27,2212,4,2003,4,7,0.5,"九台家园"
700559,63.7,2111,4,1987,1,6,0.333,"林萃路院"
400560,60.99,2111,4,1983,4,6,0.5,"林萃路院"
400561,171.68,4212,1,1996,4,18,0.333,"汽修一厂宿舍"
200562,145.95,3212,1,1996,1,18,0.333,"汽修一厂宿舍"
800563,236,4113,1,1996,3,16,0.75,"汽修一厂宿舍"
400564,54.64,2111,4,1984,3,6,0.333,"融域嘉园"
100565,63,2111,4,1983,4,6,0.333,"融域嘉园"
800566,60,1011,3,2010,4,5,0.128,"安外北苑院"
800567,302.43,7313,4,2004,4,12,0.5,"畅清园"
700568,79,2211,1,1990,4,18,0.25,"润枫德尚苑"
300569,59.5,2111,1,1990,3,18,0.25,"润枫德尚苑"
600570,71.2,3011,1,1990,4,18,0.25,"润枫德尚苑"
800571,64.5,2111,1,1990,4,18,0.25,"润枫德尚苑"
200572,50.01,2111,4,1979,4,6,0.333,"天通苑本一区"
900573,93.5,3111,1,1998,2,18,0.182,"澳林春天二期"
400574,49.59,1111,1,1998,4,18,0.182,"澳林春天二期"
300575,141.51,4212,1,1998,3,18,0.25,"澳林春天二期"
700576,49.6,1111,1,1998,4,18,0.182,"澳林春天二期"
500577,166.07,4212,4,2005,4,6,0.5,"天润福熙大道"
700578,112.1,1111,4,2010,1,22,0.5,"澳林春天三期"
400579,103,1111,4,2010,1,22,0.5,"澳林春天三期"
200580,102.83,1111,4,2010,4,22,0.5,"澳林春天三期"
300581,102.92,1111,4,2010,4,22,0.5,"澳林春天三期"
800582,69.65,1111,4,2010,4,22,0.333,"澳林春天三期"
800583,70,2111,1,1999,3,17,0.3,"国奥村"
400584,135.98,3112,3,1999,4,16,0.25,"国奥村"
200585,83.64,2111,1,1999,4,17,0.3,"国奥村"
600586,75.3,2111,3,1999,1,16,1,"国奥村"
800587,75.29,2111,1,1999,3,19,0.3,"国奥村"
300588,78.82,2111,4,1998,3,6,0.5,"名苑雅居"
400589,105.92,3111,4,1998,4,6,0.5,"名苑雅居"
600590,138.47,4112,4,1998,3,6,0.333,"名苑雅居"
700591,111.74,3111,1,1999,3,19,0.2,"名苑雅居"
700592,100.6,3111,1,2000,4,19,0.2,"名苑雅居"
300593,71.53,1111,1,2005,4,24,0.188,"澳林春天一期"
800594,95.87,2111,1,2005,4,24,0.188,"澳林春天一期"
300595,71.35,1111,1,2005,4,24,0.188,"澳林春天一期"
800596,88.6,1111,4,2006,1,13,0.333,"东会新村"
500597,168.54,2212,1,2008,4,28,0.571,"京师园"
900598,122.4,1111,1,2008,4,28,0.571,"京师园"
700599,87.17,2111,4,2006,3,4,0.333,"澳林春天五期"
100600,58.6,1111,1,2006,4,24,0.25,"澳林春天五期"
800601,51.64,1011,1,2006,3,24,0.25,"澳林春天五期"
600602,51.64,1011,1,2006,4,24,0.25,"澳林春天五期"
200603,51.08,1011,1,2006,3,24,0.25,"澳林春天五期"
900604,50.89,1011,1,2006,3,24,0.25,"澳林春天五期"
300605,51.08,1011,1,2006,3,24,0.25,"澳林春天五期"
600606,96.46,2111,1,2006,3,24,0.25,"澳林春天五期"
500607,97.34,2111,1,2000,3,22,0.167,"盛和家园"
100608,124.28,3212,1,2000,4,22,0.167,"盛和家园"
200609,42,2011,4,1970,3,4,0.333,"富力桃园B区"
900610,65.5,2211,3,1999,3,12,1,"公安局宿舍"
400611,111,3211,4,2015,1,20,0.333,"华盛乐章"
400612,192.5,4213,4,2015,4,20,0.5,"华盛乐章"
400613,78.3,1111,1,2002,4,22,0.25,"北沙滩院"
100614,78.3,1101,1,2002,3,22,0.25,"北沙滩院"
400615,135.43,3212,3,2006,4,18,0.667,"华源冠军城"
900616,86.06,2111,3,2006,3,15,0.25,"华源冠军城"
100617,141.01,3212,3,2006,4,20,0.333,"华源冠军城"
600618,87.15,2111,4,1999,4,6,0.5,"世纪龙祥嘉园"
800619,93.96,2111,4,1999,4,6,0.5,"世纪龙祥嘉园"
600620,87,2111,4,1999,4,6,0.5,"世纪龙祥嘉园"
100621,94.62,2111,4,1999,4,6,0.5,"世纪龙祥嘉园"
500622,86.63,2111,4,1999,3,6,0.5,"世纪龙祥嘉园"
900623,68.57,1111,4,1999,4,6,0.333,"世纪龙祥嘉园"
400624,63.25,1111,1,2002,4,22,0.222,"澳林春天四期"
600625,114.92,3111,1,2001,4,22,0.25,"澳林春天四期"
600626,97.84,3211,1,2001,4,22,0.25,"澳林春天四期"
600627,83.52,2111,1,2002,4,22,0.222,"澳林春天四期"
800628,83.13,2111,1,2002,3,22,0.25,"澳林春天四期"
800629,83.52,2111,1,2002,4,22,0.222,"澳林春天四期"
700630,100.5,2111,1,2001,3,22,0.25,"澳林春天四期"
700631,100.5,2111,1,2001,4,22,0.25,"澳林春天四期"
400632,114.92,3111,1,2001,4,22,0.25,"澳林春天四期"
400633,91,3111,4,2001,4,6,0.333,"观林园"
400634,80,2111,4,2014,4,28,0.5,"双花园南里一区"
900635,32.5,1111,4,1989,3,5,0.25,"都市心海岸"
800636,57,2111,4,1992,1,6,0.5,"拂林园"
200637,133.48,3212,3,2007,3,14,0.5,"富力桃园A区"
300638,46.95,2011,4,1993,3,6,0.5,"荣尊堡国际俱乐部公寓"
800639,62.59,2111,4,1993,4,6,0.5,"荣尊堡国际俱乐部公寓"
600640,102.57,2211,1,1996,3,24,0.333,"荣尊堡国际俱乐部公寓"
200641,136.64,3212,1,1996,3,24,0.333,"荣尊堡国际俱乐部公寓"
700642,91.55,2211,4,2000,3,6,0.25,"建材城西二里"
700643,81.8,2111,1,2002,4,12,0.053,"慧忠北里"
900644,60.69,2111,4,2002,3,7,0.167,"慧忠北里"
900645,72.55,2111,4,1998,4,6,0.333,"万科星园"
100646,47.64,1111,4,1996,4,6,0.25,"万科星园"
400647,46.01,1111,4,1996,4,6,0.333,"万科星园"
600648,63.28,2111,4,1998,4,6,0.333,"万科星园"
400649,72.57,2111,4,1996,3,6,0.333,"上元君庭"
800650,72.23,2211,1,2002,4,25,0.2,"爱这城一期"
800651,81,2111,1,2000,3,25,0.2,"爱这城一期"
600652,169.48,3213,4,2005,4,10,0.5,"天和人家"
600653,86.99,2211,1,2005,4,19,0.333,"天和人家"
400654,46.64,1111,4,1994,3,6,0.5,"安慧北里逸园"
400655,57.59,1111,3,1999,3,15,0.5,"安慧北里逸园"
900656,89,2111,4,2000,3,7,0.5,"清缘东里"
900657,62.64,1111,4,2002,4,7,0.333,"清缘东里"
400658,58.86,1111,4,1997,3,12,0.091,"北京青年城"
200659,111.55,2112,1,1999,4,26,0.2,"南沙滩小区"
600660,58.05,2111,4,1993,4,6,0.5,"南沙滩小区"
900661,97.5,2111,1,2000,3,26,0.2,"南沙滩小区"
500662,68.09,2111,4,1999,3,6,0.5,"万科城市花园"
200663,66.3,2111,4,1996,3,6,0.5,"慧忠里"
600664,90.47,3111,3,1998,4,16,0.182,"梧桐苑知秋园"
100665,54.02,2111,4,1982,3,6,0.333,"八角路小区"
500666,68,3111,4,1982,1,6,0.333,"八角路小区"
100667,95.91,3211,4,2014,1,30,0.5,"古城特钢楼"
600668,85,2111,4,2014,1,27,0.5,"古城特钢楼"
700669,180.03,3212,3,2005,4,20,1,"京原路院"
800670,62,2111,4,1989,4,6,0.333,"地铁楼"
600671,61,2111,4,1981,3,5,0.333,"十万坪"
300672,61,2111,4,1984,2,5,0.333,"十万坪"
100673,86.61,2111,4,2003,4,6,0.5,"八宝山南路院"
100674,56.83,2111,4,1983,4,6,0.333,"古城西路"
200675,46.06,2111,4,1985,3,6,0.25,"古城西路"
200676,58.9,2111,4,1983,4,6,0.333,"古城西路"
100677,62.97,3111,4,1983,3,6,0.333,"古城西路"
100678,76.83,2111,1,2005,3,24,0.2,"宏鑫家园"
900679,95.43,2111,1,2005,4,21,0.2,"宏鑫家园"
600680,95.61,2111,1,2005,1,24,0.2,"宏鑫家园"
900681,73.34,1211,1,2004,4,21,0.25,"建西苑北里"
300682,41.84,1111,4,1992,4,5,0.333,"青年公寓"
200683,112.01,2112,3,2006,4,21,0.4,"林业楼"
500684,70,2111,3,1997,3,9,0.5,"龙泉花园"
800685,128.71,3112,4,2004,1,6,0.5,"八角南路"
900686,66.48,1111,4,2004,1,6,0.5,"八角南路"
700687,69.13,1111,4,2004,3,6,0.25,"八角南路"
900688,102.88,2112,4,2004,3,6,0.5,"八角南路"
300689,99.01,2111,4,2003,3,6,0.5,"八角南路"
900690,102.88,2212,4,2004,1,6,0.5,"八角南路"
700691,101.93,2111,4,2004,4,6,0.5,"八角南路"
900692,103.32,2112,4,2004,3,6,0.5,"八角南路"
100693,147,3212,3,2015,2,33,1,"古城南里"
300694,148,3212,3,2015,1,33,1,"古城南里"
600695,124,2112,3,2014,1,33,1,"古城南里"
500696,143.52,3212,3,2010,3,32,0.667,"古城南里"
700697,196.23,4212,3,2015,2,32,0.667,"古城南里"
400698,286,3111,4,2014,2,11,2,"古城南里"
300699,192.82,4212,4,2006,3,18,0.5,"古城南里"
100700,115,1211,3,2010,4,32,0.667,"古城南里"
100701,46.36,1011,3,2007,3,14,0.047,"金福苑"
300702,86.76,2111,3,2011,4,17,0.5,"古城南路"
400703,87,2111,3,2010,1,18,0.5,"古城南路"
700704,38,1111,3,2010,4,17,0.286,"古城南路"
800705,87,2111,3,2010,1,18,0.5,"古城南路"
700706,89,2111,3,2010,4,17,0.5,"古城南路"
300707,19.97,1111,3,2010,4,17,0.286,"古城南路"
200708,21.15,1111,3,2010,4,17,0.286,"古城南路"
200709,89,2211,3,2010,4,17,0.5,"古城南路"
400710,89,2111,3,2010,4,17,0.5,"古城南路"
200711,87,2211,3,2010,4,17,0.5,"古城南路"
400712,113.17,2111,1,2003,4,25,0.5,"古城路小区"
500713,107.45,2111,1,2003,4,25,0.5,"古城路小区"
500714,57.78,1111,1,2003,3,25,0.5,"古城路小区"
500715,138.64,3112,1,2003,4,26,0.375,"古城路小区"
800716,97.99,2211,3,2009,4,18,0.667,"金隅嘉业"
500717,98,2111,3,2009,4,18,0.667,"金隅嘉业"
600718,93.22,2111,3,2004,4,13,0.5,"八角中里"
300719,59.03,1111,4,2004,4,13,0.333,"八角中里"
400720,31.34,1011,4,2005,4,13,0.167,"八角中里"
500721,129.12,3212,4,2004,3,13,0.333,"八角中里"
600722,83.63,2111,3,2004,4,13,0.5,"八角中里"
500723,81.97,1111,3,2004,4,11,0.333,"八角中里"
800724,33.49,1011,4,2005,4,13,0.167,"八角中里"
300725,88.15,2111,3,2004,1,13,0.5,"八角中里"
400726,130.25,3212,3,2004,4,13,0.5,"八角中里"
600727,57.47,1111,3,2004,3,13,0.333,"八角中里"
500728,83.75,2111,4,2004,4,10,0.2,"久筑物业"
800729,59.2,2111,4,1992,2,6,0.333,"广安_康馨家园"
800730,55.4,2111,1,1992,3,16,0.25,"广安_康馨家园"
100731,97.23,2111,4,2005,4,14,0.25,"古城北路"
800732,47,1011,4,2005,4,11,0.333,"古城北路"
500733,132,3212,3,2005,4,11,0.5,"古城北路"
500734,105,2112,4,2004,3,11,0.333,"古城北路"
200735,129,3112,3,2005,3,9,0.5,"古城北路"
400736,76.77,2111,3,2004,4,12,0.333,"古城北路"
500737,114.43,5112,4,2004,3,11,0.5,"古城北路"
400738,98,2212,4,2003,4,11,0.25,"古城北路"
400739,106,2112,4,2004,2,9,0.333,"古城北路"
100740,136.88,3112,3,2005,4,11,0.5,"古城北路"
500741,95.16,2112,3,2005,4,10,0.25,"古城北路"
900742,88,2111,3,2010,1,15,0.667,"老山西里"
100743,87.44,2111,3,2010,1,15,0.5,"老山西里"
200744,89.19,2111,3,2004,4,12,0.25,"鼎城"
300745,87.45,2111,1,1998,1,16,0.25,"融景城"
800746,68.52,1111,1,2002,4,27,0.15,"融景城"
800747,60,2111,4,1989,3,6,0.5,"聚兴园"
700748,149.37,3212,3,2006,4,25,0.5,"建西苑中里"
100749,66.45,2111,4,1991,4,6,0.5,"八角北里"
800750,73.05,3111,1,1994,3,18,0.25,"八角北里"
700751,63.11,2111,4,1992,4,6,0.333,"八角北里"
300752,43.81,1111,4,1987,1,6,0.333,"八角北里"
600753,63.11,2111,4,1992,3,6,0.333,"八角北里"
100754,62.35,1211,1,1992,3,18,0.125,"八角北里"
500755,43.7,1111,4,1990,3,6,0.333,"八角北里"
500756,55.38,2111,4,1987,4,6,0.333,"八角北里"
600757,45.4,1111,4,1992,3,6,0.5,"八角北里"
800758,65.14,2111,4,1992,3,6,0.5,"八角北里"
800759,56.67,2111,4,1989,3,6,0.333,"八角北里"
800760,67.48,2111,1,1994,3,18,0.25,"八角北里"
900761,45.4,1111,4,1992,3,6,0.5,"八角北里"
900762,43.59,1111,4,1987,3,6,0.333,"八角北里"
200763,58.55,2111,1,1989,3,18,0.286,"八角北里"
400764,44.88,2111,4,1992,4,6,0.5,"八角北里"
700765,66.39,2111,1,1990,3,18,0.286,"八角北里"
400766,54.54,2111,4,1990,3,6,0.333,"八角北里"
600767,39.94,2111,4,1990,4,6,0.333,"八角北里"
500768,57.27,2111,1,1989,4,18,0.286,"八角北里"
600769,62.99,2111,1,1994,4,18,0.125,"八角北里"
200770,58.3,2111,4,1992,4,6,0.333,"八角北里"
800771,45.64,1111,4,1992,3,6,0.5,"八角北里"
500772,43.64,1111,4,1990,3,6,0.333,"八角北里"
800773,57.54,2111,1,1989,1,18,0.286,"八角北里"
400774,45.4,1111,4,1992,4,6,0.5,"八角北里"
200775,46.76,1111,1,1989,1,18,0.286,"八角北里"
400776,92,3111,4,2012,4,14,0.667,"龙德紫金"
800777,63.2,2111,1,1979,4,14,0.125,"北重西厂"
300778,43.68,2011,1,1979,4,14,0.125,"北重西厂"
900779,84.5,3111,3,1985,4,16,0.25,"北重西厂"
200780,50.79,2111,4,1979,3,12,0.037,"北重西厂"
400781,68.93,1211,3,2006,4,20,0.333,"八角北路"
200782,66.75,1111,3,2006,3,20,0.333,"八角北路"
800783,66.46,1211,3,2006,4,20,0.333,"八角北路"
300784,95.5,2211,4,2006,3,8,0.5,"八角北路"
300785,48.62,1011,4,2006,3,14,0.4,"八角北路"
900786,65.59,1111,4,2006,4,16,0.4,"八角北路"
900787,65.59,1111,4,2006,3,16,0.4,"八角北路"
800788,82.64,1111,4,2006,3,14,0.4,"八角北路"
300789,98.72,2111,4,2006,4,14,0.4,"八角北路"
300790,79.89,1211,4,2006,4,16,0.5,"八角北路"
800791,98.13,2111,4,2006,4,16,0.4,"八角北路"
900792,48.11,1111,4,2006,4,16,0.4,"八角北路"
200793,97,2111,4,2006,4,16,0.333,"八角北路"
700794,135.44,3212,3,2006,4,20,0.333,"八角北路"
400795,136.55,3212,4,2006,4,16,0.5,"八角北路"
200796,94.96,2211,3,2006,3,20,0.333,"八角北路"
700797,87.93,2111,4,2006,4,16,0.5,"八角北路"
500798,95.44,2211,3,2006,4,20,0.333,"八角北路"
800799,95.5,2111,4,2006,3,8,0.5,"八角北路"
800800,128.25,3212,4,2006,4,14,0.5,"八角北路"
700801,96.46,2211,4,2006,3,18,0.333,"八角北路"
600802,138.34,3212,4,2006,4,9,0.5,"八角北路"
500803,88,2111,4,2006,4,16,0.5,"八角北路"
400804,128.25,3212,4,2006,3,14,0.333,"八角北路"
500805,125.63,3112,4,2006,4,8,0.5,"八角北路"
900806,139,3212,4,2007,3,8,0.5,"八角南里"
900807,64.67,1111,4,2005,4,11,0.25,"八角南里"
400808,42.56,1011,3,2005,4,11,0.25,"八角南里"
900809,131,3212,4,2007,4,7,0.5,"八角南里"
600810,86.57,2211,4,2005,4,11,0.333,"八角南里"
600811,42.23,1011,4,2007,3,11,0.25,"八角南里"
100812,42.72,1011,4,2005,4,11,0.25,"八角南里"
300813,58.77,1111,4,2005,3,11,0.333,"八角南里"
700814,139,3212,4,2007,3,8,0.5,"八角南里"
200815,138.65,3212,4,2007,3,8,0.5,"八角南里"
700816,99.11,2212,4,2007,4,5,0.5,"八角南里"
500817,56.73,1111,4,2005,4,11,0.25,"八角南里"
400818,64.39,1111,4,2007,4,11,0.25,"八角南里"
600819,42.56,1011,3,2005,4,11,0.25,"八角南里"
600820,56.33,1111,4,2005,4,11,0.25,"八角南里"
600821,42.16,1011,4,2005,4,11,0.25,"八角南里"
300822,119.06,3212,4,2005,4,11,0.5,"八角南里"
300823,42.37,1011,4,2005,3,11,0.25,"八角南里"
600824,64.67,1111,4,2005,3,11,0.25,"八角南里"
500825,53.22,1111,4,2007,4,5,0.5,"八角南里"
500826,43.03,1011,4,2007,4,11,0.25,"八角南里"
800827,42.16,1011,4,2005,3,11,0.25,"八角南里"
900828,74.97,3111,3,1992,4,12,1,"地铁古城家园"
300829,65.32,2111,1,1997,3,20,0.2,"地铁古城家园"
100830,60.99,2111,3,1999,4,12,1,"地铁古城家园"
700831,79,2111,3,1999,4,12,1,"地铁古城家园"
200832,62.02,2111,3,1992,1,12,1,"地铁古城家园"
200833,151.88,3212,1,2006,3,29,0.429,"建西苑南里"
100834,57.17,1111,1,2002,4,28,0.25,"建西苑南里"
700835,85.05,2211,4,1997,3,6,0.5,"苹果园小区一区"
500836,71,3111,3,1994,3,6,0.25,"天通苑东三区"
500837,264,5313,4,2003,4,6,0.5,"六合园"
600838,42.5,1111,4,1987,4,6,0.333,"京汉旭城"
200839,92,2111,3,2007,3,18,0.5,"海特花园小区"
600840,99.82,2112,3,2007,3,16,0.667,"海特花园小区"
400841,55,2111,4,1980,3,6,0.333,"彩电宿舍"
900842,37,1111,4,1981,4,6,0.333,"车公庄西路甲院"
800843,181.46,3212,1,2002,1,28,0.429,"三虎桥南路"
300844,62.07,2111,4,1992,4,5,0.333,"半壁街南路院"
100845,54.17,1111,4,1992,4,5,0.333,"半壁街南路院"
600846,105.7,3011,4,1963,3,5,0.333,"车道沟东里"
100847,53,1111,4,1993,3,16,0.167,"豪柏国际公寓"
400848,190.19,3212,3,2007,4,21,0.667,"劳动关系学院"
500849,116.8,3211,3,2010,4,16,1,"环保局宿舍楼"
600850,74.05,2111,4,2000,1,5,0.333,"上园村"
400851,183.7,4212,3,2003,4,18,0.25,"机械研究院东区"
400852,130.55,3112,3,2003,3,18,0.5,"机械研究院东区"
500853,74.6,1111,3,2003,4,18,0.25,"机械研究院东区"
600854,107,2211,3,2004,4,19,0.667,"科委宿舍"
300855,61.05,2111,3,1963,1,4,0.333,"人济山庄"
400856,68.3,3111,4,1980,3,5,0.333,"机械研究院西区"
400857,249.02,4213,4,2000,1,6,0.5,"阜北小区"
900858,65,1111,4,2009,1,6,0.333,"万寿园"
800859,55.1,1111,4,1982,1,5,0.5,"观澜国际"
500860,54.1,2111,4,1983,1,6,0.333,"昌运宫"
300861,55.94,2111,4,1966,4,5,0.333,"昌运宫"
900862,77.8,1111,4,2005,4,6,0.5,"三里河路院"
300863,55.81,1011,4,2005,4,6,0.5,"三里河路院"
700864,42.5,1111,4,1990,3,6,0.25,"景王坟"
500865,41.3,1111,4,1987,4,6,0.333,"景王坟"
600866,59.6,2111,4,1989,4,6,0.5,"景王坟"
500867,100,3111,4,2012,4,20,0.667,"国兴家园"
200868,200.07,3212,4,2012,4,20,1,"国兴家园"
200869,124.39,3211,4,2003,4,6,0.5,"安德馨居"
800870,39.9,1111,4,1985,4,6,0.25,"车公庄西路院"
600871,55.33,2111,4,1984,3,6,0.333,"车公庄西路院"
500872,41.96,1111,4,1985,4,6,0.333,"车公庄西路院"
500873,53.8,2111,4,1984,4,6,0.333,"阜成门外北街"
900874,80.39,2111,4,1999,3,6,0.5,"阜光里小区"
200875,77.52,2111,1,2001,3,25,0.3,"厂洼小区"
300876,74.35,2111,3,2000,4,9,0.125,"厂洼小区"
700877,89.66,2111,3,2001,4,9,0.333,"厂洼小区"
500878,62.71,1111,1,2002,1,18,0.25,"建设部大院"
300879,65.5,2111,4,1998,3,5,0.5,"德宝新园"
700880,46.76,1011,3,2007,4,16,0.154,"厂洼街院"
600881,58.26,1011,3,2007,4,16,0.154,"厂洼街院"
200882,46,1011,3,2007,4,16,0.154,"厂洼街院"
300883,61.43,1011,3,2007,4,16,0.154,"厂洼街院"
